user_id,subscription_tier,monthly_revenue,listening_hours,playlist_saves,concerts_attended,merchandise_spend,days_since_last_activity,signup_date,churn_date,churned
1771,Premium,18.99,39.4,35,1,237.56,20,2026-02-28,,0
1772,Premium,18.99,21.9,29,2,250.08,29,2026-07-06,,0
1773,Free,0.0,44.4,27,1,152.48,30,2026-02-08,,0
1774,Premium,18.99,27.1,26,0,5.67,63,2025-12-14,2026-01-22,1
1775,Premium,18.99,13.6,17,3,228.99,33,2026-01-12,2026-07-03,1
1776,Free,0.0,40.7,9,5,161.38,21,2026-02-07,,0
1777,Premium,18.99,4.0,10,1,132.61,28,2025-12-03,,0
1778,Premium,18.99,4.8,16,2,93.0,67,2026-02-17,,0
1779,Student,9.99,41.1,15,1,159.58,45,2026-01-20,2026-05-24,1
1780,Premium,18.99,25.5,20,2,55.81,30,2026-08-02,2026-08-07,1
1781,Student,9.99,26.9,14,1,226.85,30,2026-08-24,,0
1782,Premium,18.99,27.6,10,1,71.03,54,2026-07-03,2026-07-18,1
1783,Premium,18.99,6.1,10,1,235.11,40,2026-02-15,,0
1784,Free,0.0,16.9,14,0,0.0,60,2026-04-09,2026-05-14,1
1785,Free,0.0,34.1,22,1,189.41,42,2026-04-20,,0
1786,Free,0.0,57.0,29,4,179.08,21,2026-03-21,,0
1787,Premium,18.99,24.4,27,2,45.68,38,2025-09-04,2025-12-19,1
1788,Free,0.0,3.6,2,0,83.32,63,2026-04-16,2026-05-15,1
1789,Premium,18.99,41.8,24,2,120.83,14,2026-03-22,,0
1790,Student,9.99,40.5,23,1,233.85,0,2026-03-01,,0
1791,Free,0.0,51.1,48,3,276.42,12,2025-11-22,,0
1792,Premium,18.99,35.8,34,0,140.72,18,2025-12-07,,0
1793,Student,9.99,37.0,38,3,149.36,17,2025-09-08,,0
1794,Free,0.0,9.5,5,0,129.22,54,2026-01-11,2026-05-05,1
1795,Free,0.0,38.6,30,4,203.65,20,2025-09-17,2026-07-10,1
1796,Free,0.0,35.3,21,2,171.87,27,2026-01-20,,0
1797,Free,0.0,29.7,19,1,300.95,12,2026-02-16,,0
1798,Free,0.0,20.4,11,1,33.43,51,2026-02-09,,0
1799,Premium,18.99,35.5,35,1,163.22,46,2026-03-09,,0
1800,Free,0.0,3.9,14,0,118.02,52,2026-06-19,2026-07-20,1
1801,Free,0.0,47.4,24,5,143.01,9,2026-04-20,,0
1802,Free,0.0,7.4,1,0,149.27,56,2026-01-23,2026-02-04,1
1803,Student,9.99,27.6,27,0,150.68,32,2026-01-22,,0
1804,Premium,18.99,48.3,29,4,310.15,6,2026-07-05,2026-08-15,1
1805,Free,0.0,38.4,12,1,145.36,30,2025-11-11,2026-01-26,1
1806,Free,0.0,70.6,36,1,236.2,0,2025-12-14,,0
1807,Student,9.99,22.1,24,4,129.59,44,2026-02-21,2026-06-19,1
1808,Premium,18.99,27.0,26,1,177.62,43,2026-03-19,,0
1809,Premium,18.99,36.9,27,2,287.39,34,2026-02-09,,0
1810,Premium,18.99,17.5,1,0,0.0,65,2026-01-31,,0
1811,Premium,18.99,30.8,15,2,89.7,18,2026-03-28,,0
1812,Premium,18.99,25.8,5,2,220.83,37,2025-10-21,,0
1813,Premium,18.99,60.5,26,1,150.98,5,2026-07-05,,0
1814,Free,0.0,6.8,10,0,59.48,44,2026-04-17,2026-04-18,1
1815,Premium,18.99,32.2,7,2,111.48,44,2026-04-08,2026-07-06,1
1816,Premium,18.99,34.6,22,4,136.01,42,2026-07-26,2026-08-03,1
1817,Premium,18.99,8.7,15,0,173.19,76,2026-07-30,2026-08-14,1
1818,Student,9.99,39.9,7,2,140.69,35,2025-10-10,,0
1819,Premium,18.99,19.1,16,3,112.85,22,2025-11-22,,0
1820,Free,0.0,47.9,34,1,153.38,28,2026-04-20,,0
1821,Premium,18.99,36.4,32,1,175.95,17,2026-05-26,,0
1822,Free,0.0,30.5,10,0,129.71,23,2026-04-05,,0
1823,Student,9.99,34.9,35,0,194.17,21,2025-12-17,,0
1824,Premium,18.99,32.1,22,4,323.38,7,2026-05-15,,0
1825,Free,0.0,30.7,28,3,224.88,31,2026-08-07,,0
1826,Free,0.0,9.5,18,1,145.14,38,2026-03-31,2026-04-24,1
1827,Free,0.0,32.1,23,2,240.89,47,2026-01-25,,0
1828,Premium,18.99,16.4,11,0,0.0,49,2026-02-22,,0
1829,Premium,18.99,14.0,4,0,126.87,75,2026-06-30,2026-07-12,1
1830,Premium,18.99,44.8,23,1,293.59,17,2025-10-28,,0
1831,Free,0.0,36.1,27,1,372.58,16,2026-01-13,,0
1832,Premium,18.99,39.4,21,3,290.64,35,2025-12-12,,0
1833,Premium,18.99,0.0,4,0,34.11,53,2025-09-16,,0
1834,Free,0.0,32.5,13,4,178.78,45,2026-02-25,,0
1835,Free,0.0,18.9,7,0,91.84,52,2026-02-01,,0
1836,Student,9.99,19.8,25,1,107.16,36,2025-11-26,,0
1837,Free,0.0,35.2,30,0,227.99,12,2025-11-22,,0
1838,Free,0.0,8.5,17,1,212.25,40,2025-10-26,,0
1839,Free,0.0,18.9,16,2,19.03,53,2025-12-17,,0
1840,Free,0.0,48.6,33,2,165.52,29,2026-08-10,,0
1841,Free,0.0,62.0,41,3,262.47,24,2026-04-26,,0
1842,Free,0.0,36.2,15,3,179.06,40,2026-01-27,,0
1843,Premium,18.99,70.3,38,3,182.32,29,2026-03-22,,0
1844,Student,9.99,42.0,29,5,260.5,24,2026-08-16,,0
1845,Student,9.99,4.6,8,0,131.73,72,2026-05-26,2026-06-07,1
1846,Premium,18.99,7.5,16,0,186.38,34,2026-05-11,,0
1847,Student,9.99,50.6,38,2,242.96,40,2026-08-18,,0
1848,Free,0.0,46.3,35,4,219.14,20,2025-11-26,,0
1849,Free,0.0,36.3,17,1,270.29,2,2026-04-16,,0
1850,Free,0.0,8.2,9,0,99.15,67,2025-11-16,2026-06-08,1
1851,Student,9.99,20.8,11,1,152.28,50,2025-10-18,2026-02-20,1
1852,Student,9.99,45.0,23,2,351.98,15,2025-10-13,,0
1853,Free,0.0,26.6,9,1,184.39,33,2025-10-04,2026-01-29,1
1854,Student,9.99,39.2,16,1,160.27,22,2026-03-03,,0
1855,Premium,18.99,56.9,19,2,138.3,7,2026-06-04,,0
1856,Free,0.0,65.8,44,3,205.66,10,2026-08-01,,0
1857,Student,9.99,22.7,18,2,218.91,24,2026-01-16,,0
1858,Student,9.99,42.5,37,1,207.81,25,2026-07-16,,0
1859,Premium,18.99,18.6,34,2,391.37,9,2026-06-04,,0
1860,Premium,18.99,28.7,14,0,140.5,55,2026-06-03,,0
1861,Premium,18.99,36.6,26,1,253.58,9,2026-05-24,,0
1862,Free,0.0,47.5,35,3,184.42,13,2026-04-18,,0
1863,Student,9.99,0.0,15,0,94.6,75,2026-05-03,2026-05-14,1
1864,Premium,18.99,13.0,21,0,75.22,51,2026-02-20,2026-03-15,1
1865,Free,0.0,39.7,23,2,51.37,21,2025-09-16,2025-11-11,1
1866,Premium,18.99,27.5,23,2,231.85,38,2026-01-08,,0
1867,Free,0.0,10.6,3,0,1.05,65,2025-12-28,2026-03-04,1
1868,Student,9.99,37.2,22,4,182.01,40,2026-07-03,,0
1869,Student,9.99,36.4,23,0,103.27,58,2026-07-21,,0
1870,Student,9.99,38.3,34,1,106.5,25,2026-06-24,,0
1871,Premium,18.99,18.6,22,4,117.66,6,2025-10-26,2025-12-27,1
1872,Free,0.0,14.0,10,0,41.38,33,2026-06-29,,0
1873,Student,9.99,50.3,34,1,123.41,37,2025-09-06,,0
1874,Premium,18.99,31.6,9,0,51.87,40,2025-11-29,2025-12-25,1
1875,Premium,18.99,5.8,10,1,41.23,47,2025-11-02,,0
1876,Premium,18.99,1.7,6,0,0.0,35,2026-05-13,,0
1877,Premium,18.99,35.4,19,3,229.76,26,2026-07-05,,0
1878,Premium,18.99,25.3,16,2,167.56,21,2026-07-02,2026-07-11,1
1879,Free,0.0,16.7,18,3,252.71,22,2025-10-22,,0
1880,Premium,18.99,6.5,19,1,198.66,65,2026-03-27,,0
1881,Premium,18.99,43.6,33,0,196.1,23,2026-04-04,,0
1882,Free,0.0,27.2,21,0,186.43,23,2026-06-02,,0
1883,Premium,18.99,20.4,12,1,158.95,47,2026-04-23,,0
1884,Free,0.0,52.0,30,2,285.77,21,2026-04-19,,0
1885,Premium,18.99,58.2,24,2,183.5,23,2025-12-01,,0
1886,Free,0.0,27.7,15,5,136.16,55,2025-11-04,,0
1887,Premium,18.99,45.5,22,1,101.11,14,2026-03-14,,0
1888,Student,9.99,42.3,35,2,299.94,0,2026-05-02,,0
1889,Student,9.99,44.8,29,3,234.81,0,2026-03-20,,0
1890,Free,0.0,45.3,29,1,327.22,0,2026-06-29,,0
1891,Premium,18.99,4.6,7,0,125.7,60,2026-08-06,2026-08-20,1
1892,Student,9.99,12.3,7,1,27.66,42,2026-06-08,,0
1893,Premium,18.99,20.7,5,1,146.51,39,2026-08-23,,0
1894,Free,0.0,27.8,29,0,0.0,33,2026-08-19,,0
1895,Free,0.0,43.8,17,2,354.11,29,2026-06-05,,0
1896,Student,9.99,32.9,28,0,35.57,52,2025-10-07,,0
1897,Premium,18.99,14.4,16,1,147.81,54,2026-06-25,,0
1898,Free,0.0,35.2,20,3,151.31,31,2025-12-20,,0
1899,Premium,18.99,14.1,14,2,145.4,58,2026-07-09,,0
1900,Free,0.0,51.7,31,2,243.68,14,2026-03-15,,0
1901,Premium,18.99,4.7,10,1,0.0,35,2026-01-22,,0
1902,Free,0.0,41.5,23,1,203.06,19,2026-02-08,,0
1903,Student,9.99,57.6,34,0,253.93,0,2025-11-13,,0
1904,Free,0.0,67.6,38,0,107.05,4,2026-05-31,,0
1905,Free,0.0,20.4,6,0,76.98,57,2025-12-03,2026-01-16,1
1906,Free,0.0,39.0,23,0,63.25,56,2026-04-06,2026-08-05,1
1907,Free,0.0,21.7,6,0,214.3,44,2026-03-22,,0
1908,Student,9.99,44.9,28,4,213.45,24,2026-05-07,,0
1909,Premium,18.99,43.1,29,1,291.94,35,2025-09-02,,0
1910,Student,9.99,12.8,13,1,90.29,44,2025-11-04,,0
1911,Premium,18.99,35.5,11,2,159.39,22,2026-03-16,,0
1912,Student,9.99,9.4,0,0,0.0,58,2025-12-03,,0
1913,Free,0.0,38.4,3,3,64.41,19,2025-10-01,,0
1914,Free,0.0,37.8,20,3,191.07,29,2026-05-20,,0
1915,Student,9.99,18.4,26,2,194.23,48,2026-05-04,,0
1916,Free,0.0,61.2,25,2,259.33,28,2025-11-26,,0
1917,Premium,18.99,28.0,11,1,87.92,59,2026-05-20,2026-07-30,1
1918,Premium,18.99,47.4,13,2,118.02,20,2026-07-28,,0
1919,Student,9.99,24.2,7,2,186.94,25,2026-01-26,,0
1920,Student,9.99,21.4,22,3,134.61,45,2026-06-19,,0
1921,Free,0.0,21.5,18,0,158.51,38,2026-01-29,,0
1922,Premium,18.99,45.6,19,5,188.81,29,2026-07-24,2026-08-01,1
1923,Free,0.0,39.1,17,1,40.8,29,2026-03-10,2026-07-12,1
1924,Free,0.0,20.1,18,1,177.04,36,2026-06-06,,0
1925,Free,0.0,22.2,16,3,183.59,35,2026-02-20,,0
1926,Free,0.0,26.2,3,2,224.07,32,2026-06-10,,0
1927,Premium,18.99,13.5,20,2,156.65,45,2026-06-01,,0
1928,Free,0.0,44.9,36,2,237.4,0,2025-10-07,,0
1929,Free,0.0,9.8,14,0,103.77,56,2025-09-07,,0
1930,Premium,18.99,22.0,17,2,43.38,49,2026-05-04,2026-06-24,1
1931,Premium,18.99,68.0,21,0,195.6,24,2026-01-08,,0
1932,Student,9.99,23.8,29,0,209.35,3,2026-04-24,,0
1933,Student,9.99,46.7,14,1,55.45,24,2026-06-30,,0
1934,Premium,18.99,19.0,14,1,90.86,54,2026-07-26,,0
1935,Free,0.0,23.5,12,1,235.77,42,2025-10-10,2026-02-15,1
1936,Student,9.99,29.8,25,1,292.62,18,2026-08-07,,0
1937,Free,0.0,33.5,0,1,139.43,35,2026-03-05,,0
1938,Student,9.99,19.7,21,1,205.24,58,2026-06-12,2026-07-18,1
1939,Premium,18.99,44.6,32,1,168.27,21,2025-11-27,,0
1940,Premium,18.99,0.0,0,0,233.59,59,2026-07-13,,0
1941,Premium,18.99,29.4,22,1,111.1,23,2026-02-02,,0
1942,Premium,18.99,56.6,29,2,380.92,20,2026-04-28,2026-06-03,1
1943,Premium,18.99,36.5,23,1,334.04,13,2026-02-22,,0
1944,Premium,18.99,70.2,34,5,169.47,0,2026-06-25,,0
1945,Premium,18.99,38.7,22,2,239.5,22,2026-07-20,,0
1946,Student,9.99,22.8,14,4,126.41,34,2026-06-27,2026-07-30,1
1947,Free,0.0,41.5,9,4,88.01,53,2026-02-02,,0
1948,Student,9.99,35.7,31,0,212.86,32,2026-01-07,,0
1949,Free,0.0,33.7,21,1,95.63,26,2025-10-05,,0
1950,Student,9.99,37.2,23,3,216.26,29,2025-09-22,,0
1951,Free,0.0,20.3,18,1,32.28,48,2025-11-30,,0
1952,Student,9.99,11.4,20,3,200.96,27,2026-08-27,,0
1953,Free,0.0,42.8,26,5,316.7,20,2025-12-18,,0
1954,Free,0.0,18.7,24,0,188.66,20,2025-12-17,,0
1955,Student,9.99,36.4,3,2,75.74,48,2025-12-17,,0
1956,Free,0.0,66.7,35,2,292.2,0,2026-01-03,,0
1957,Premium,18.99,53.8,25,4,128.08,24,2025-12-24,,0
1958,Student,9.99,38.9,34,4,147.94,9,2026-01-30,,0
1959,Free,0.0,1.8,12,1,29.16,70,2026-01-17,,0
1960,Free,0.0,26.7,25,0,221.59,2,2025-12-22,,0
1961,Premium,18.99,60.8,16,1,235.16,42,2026-08-16,,0
1962,Premium,18.99,14.8,14,1,145.96,25,2026-02-27,,0
1963,Student,9.99,0.0,5,0,97.08,33,2026-07-16,,0
1964,Free,0.0,51.5,27,2,151.03,25,2025-09-27,,0
1965,Premium,18.99,49.2,7,2,275.31,37,2025-09-04,2026-03-23,1
1966,Premium,18.99,40.6,5,2,71.06,39,2026-07-05,,0
1967,Free,0.0,36.9,26,1,161.8,50,2025-10-10,,0
1968,Free,0.0,21.7,9,0,40.35,49,2026-03-12,,0
1969,Free,0.0,38.1,23,2,227.48,21,2025-12-29,,0
1970,Free,0.0,35.5,31,3,238.87,1,2026-01-05,,0
1971,Premium,18.99,35.6,16,0,250.19,22,2026-07-20,2026-08-03,1
1972,Premium,18.99,44.2,27,5,286.51,2,2025-10-04,,0
1973,Premium,18.99,26.5,16,3,208.64,37,2026-01-10,2026-07-29,1
1974,Premium,18.99,17.8,24,2,109.17,46,2026-03-07,,0
1975,Free,0.0,17.1,17,3,103.48,52,2026-01-19,,0
1976,Premium,18.99,17.2,19,2,333.64,23,2025-09-09,,0
1977,Free,0.0,64.7,21,3,162.03,8,2026-01-07,,0
1978,Free,0.0,38.9,11,0,162.42,61,2026-01-04,,0
1979,Premium,18.99,42.8,30,4,237.57,24,2025-10-16,,0
1980,Free,0.0,24.5,12,1,103.86,51,2025-12-19,,0
1981,Premium,18.99,30.0,23,1,211.76,29,2026-07-10,,0
1982,Premium,18.99,18.2,10,0,23.37,62,2025-11-06,,0
1983,Premium,18.99,55.9,36,2,221.34,47,2025-10-07,,0
1984,Premium,18.99,9.2,17,0,144.81,42,2025-12-07,,0
1985,Free,0.0,13.7,14,0,232.7,47,2026-07-07,,0
1986,Free,0.0,24.0,17,0,167.89,56,2026-02-22,2026-05-31,1
1987,Premium,18.99,39.5,30,2,207.26,23,2026-08-12,,0
1988,Student,9.99,52.5,20,0,220.57,27,2025-11-22,2026-06-20,1
1989,Premium,18.99,28.6,4,0,170.02,65,2025-09-16,2025-12-13,1
1990,Free,0.0,34.4,23,2,115.82,17,2026-08-18,,0
1991,Free,0.0,32.8,21,1,117.61,33,2026-07-23,2026-08-20,1
1992,Free,0.0,20.2,18,3,0.0,53,2025-09-25,2026-07-16,1
1993,Premium,18.99,13.1,14,0,136.14,41,2025-11-13,2026-04-14,1
1994,Premium,18.99,39.7,31,3,244.3,39,2025-11-04,,0
1995,Premium,18.99,33.4,14,0,63.72,27,2026-06-16,,0
1996,Free,0.0,20.0,18,3,189.82,37,2026-01-11,,0
1997,Student,9.99,15.2,23,2,69.55,65,2025-11-02,,0
1998,Free,0.0,17.8,20,1,88.38,25,2026-08-06,,0
1999,Free,0.0,19.4,17,1,127.93,42,2026-05-20,,0
2000,Free,0.0,2.0,12,0,163.54,80,2026-05-16,,0
2001,Student,9.99,10.5,0,0,0.0,61,2026-02-15,2026-03-05,1
2002,Student,9.99,24.6,15,1,122.46,62,2026-05-31,,0
2003,Free,0.0,51.6,30,2,263.33,29,2026-04-29,,0
2004,Premium,18.99,21.6,11,1,190.51,35,2026-05-30,,0
2005,Premium,18.99,29.1,27,1,216.61,28,2026-08-08,,0
2006,Free,0.0,42.7,9,1,188.95,13,2025-12-29,2026-03-23,1
2007,Free,0.0,31.9,19,1,129.12,27,2026-01-10,,0
2008,Premium,18.99,20.3,14,4,218.33,49,2025-10-16,,0
2009,Premium,18.99,18.9,9,0,95.52,49,2026-02-02,,0
2010,Premium,18.99,40.6,20,0,129.31,65,2025-12-26,,0
2011,Free,0.0,65.9,37,3,365.38,10,2026-04-22,,0
2012,Student,9.99,26.4,4,0,32.03,60,2026-04-12,,0
2013,Premium,18.99,20.9,18,2,125.63,60,2026-04-03,,0
2014,Free,0.0,16.1,11,1,73.48,48,2025-09-12,,0
2015,Student,9.99,72.4,51,4,442.06,7,2026-03-12,,0
2016,Premium,18.99,38.6,19,0,311.69,34,2025-10-21,,0
2017,Free,0.0,24.1,11,0,135.67,32,2026-05-06,,0
2018,Premium,18.99,38.5,9,0,157.7,47,2025-12-24,2026-05-16,1
2019,Premium,18.99,0.0,9,0,6.3,67,2026-05-23,,0
2020,Free,0.0,57.4,26,6,191.86,27,2026-04-08,,0
2021,Premium,18.99,26.0,0,0,64.51,45,2025-10-22,,0
2022,Student,9.99,19.9,25,0,142.88,38,2025-12-25,,0
2023,Premium,18.99,17.5,5,1,0.0,75,2026-03-07,,0
2024,Premium,18.99,50.1,33,2,229.56,18,2026-04-05,,0
2025,Premium,18.99,62.6,31,4,179.53,50,2025-11-13,,0
2026,Free,0.0,0.6,7,1,62.0,63,2026-07-06,,0
2027,Premium,18.99,33.1,29,0,88.21,47,2025-10-26,2026-04-02,1
2028,Premium,18.99,32.3,9,5,135.42,34,2026-01-18,2026-04-18,1
2029,Premium,18.99,0.0,0,0,73.21,63,2026-05-03,2026-06-06,1
2030,Premium,18.99,2.5,1,1,55.57,42,2025-12-20,,0
2031,Free,0.0,26.1,33,3,228.03,50,2025-09-04,,0
2032,Premium,18.99,27.5,38,1,225.32,52,2026-04-26,,0
2033,Free,0.0,33.4,29,1,137.72,40,2026-04-10,,0
2034,Free,0.0,55.1,25,5,270.93,23,2025-09-26,,0
2035,Premium,18.99,31.3,15,1,6.11,34,2026-04-28,,0
2036,Premium,18.99,21.3,12,0,281.0,53,2025-10-24,,0
2037,Premium,18.99,41.5,23,4,234.34,19,2025-10-07,,0
2038,Student,9.99,12.2,19,1,213.95,59,2026-01-31,2026-04-11,1
2039,Free,0.0,40.7,24,0,131.67,6,2026-08-02,,0
2040,Student,9.99,51.6,26,4,124.41,16,2026-08-10,,0
2041,Free,0.0,30.3,24,0,163.41,42,2026-05-21,,0
2042,Premium,18.99,0.0,0,0,64.81,72,2026-08-25,2026-08-28,1
2043,Student,9.99,0.0,2,0,32.71,79,2025-11-26,,0
2044,Student,9.99,19.9,5,1,104.4,30,2026-01-10,,0
2045,Free,0.0,33.9,13,1,69.09,26,2026-03-19,,0
2046,Student,9.99,40.8,14,2,35.23,45,2025-11-07,,0
2047,Premium,18.99,43.5,13,2,148.47,31,2026-07-14,,0
2048,Premium,18.99,20.1,14,0,4.08,59,2026-03-02,,0
2049,Free,0.0,25.2,13,2,0.0,30,2026-04-30,2026-06-07,1
2050,Free,0.0,0.0,7,1,34.84,54,2026-08-23,,0
2051,Free,0.0,13.7,9,0,77.17,59,2026-03-10,2026-03-20,1
2052,Free,0.0,22.5,16,1,305.27,37,2026-07-10,,0
2053,Premium,18.99,43.8,34,1,290.74,6,2026-08-15,,0
2054,Premium,18.99,45.1,8,1,174.43,29,2026-06-15,2026-06-26,1
2055,Free,0.0,43.0,23,2,245.71,25,2026-06-21,,0
2056,Premium,18.99,13.1,9,0,134.26,51,2026-01-14,2026-03-24,1
2057,Free,0.0,49.1,28,3,400.54,30,2025-11-15,,0
2058,Free,0.0,35.8,40,3,112.48,18,2026-03-07,,0
2059,Student,9.99,23.2,21,1,134.96,41,2026-01-09,,0
2060,Free,0.0,32.2,0,0,32.25,63,2026-07-25,,0
2061,Student,9.99,21.8,14,1,117.97,73,2025-11-17,,0
2062,Premium,18.99,29.7,14,0,62.75,39,2026-03-01,,0
2063,Premium,18.99,9.6,11,1,120.83,34,2026-03-28,,0
2064,Free,0.0,39.5,24,3,253.73,19,2025-10-18,,0
2065,Premium,18.99,38.0,24,1,169.58,45,2026-05-09,2026-06-03,1
2066,Free,0.0,38.9,20,3,234.95,34,2026-03-24,,0
2067,Student,9.99,3.2,32,0,277.59,12,2025-09-27,,0
2068,Free,0.0,72.8,25,3,239.29,10,2026-07-08,,0
2069,Student,9.99,22.7,12,0,141.55,56,2026-02-22,2026-05-14,1
2070,Free,0.0,32.6,29,2,94.31,35,2026-02-02,,0
2071,Premium,18.99,44.0,23,2,98.1,28,2025-12-19,,0
2072,Premium,18.99,27.8,31,1,239.41,66,2025-09-26,2026-03-01,1
2073,Free,0.0,34.1,16,1,76.07,26,2026-04-28,,0
2074,Premium,18.99,16.5,16,1,148.67,61,2026-07-20,,0
2075,Free,0.0,22.3,36,3,209.93,42,2026-04-08,,0
2076,Premium,18.99,35.3,11,1,244.71,29,2026-07-05,,0
2077,Free,0.0,48.8,12,3,56.38,29,2025-12-09,,0
2078,Free,0.0,47.9,31,2,334.15,6,2026-02-06,,0
2079,Premium,18.99,28.7,30,2,175.93,30,2025-11-28,,0
2080,Student,9.99,27.3,0,0,33.66,45,2026-04-29,,0
2081,Student,9.99,22.0,22,1,115.5,34,2025-09-17,,0
2082,Student,9.99,6.7,11,0,126.59,53,2025-10-09,,0
2083,Free,0.0,17.1,28,0,155.44,42,2025-10-01,,0
2084,Free,0.0,53.3,43,4,260.93,3,2025-12-14,,0
2085,Premium,18.99,20.7,27,3,102.51,1,2026-06-24,,0
2086,Premium,18.99,17.3,25,1,38.62,45,2026-07-09,2026-08-20,1
2087,Free,0.0,55.7,39,2,319.94,1,2025-09-16,,0
2088,Free,0.0,12.2,3,2,0.0,36,2025-10-18,,0
2089,Premium,18.99,39.1,10,2,129.3,34,2025-10-14,,0
2090,Premium,18.99,66.6,28,4,428.78,9,2026-01-09,,0
2091,Premium,18.99,60.3,30,2,258.02,33,2025-10-23,,0
2092,Student,9.99,23.9,11,1,125.72,46,2026-03-04,,0
2093,Student,9.99,16.2,0,0,14.12,57,2026-07-03,,0
2094,Student,9.99,16.1,13,1,25.94,60,2026-05-30,,0
2095,Free,0.0,24.2,16,2,176.02,34,2025-10-25,,0
2096,Free,0.0,42.0,28,3,160.78,27,2026-01-06,,0
2097,Free,0.0,24.8,22,0,165.13,71,2025-09-01,,0
2098,Premium,18.99,28.7,16,2,122.43,47,2025-10-08,,0
2099,Free,0.0,21.8,9,0,364.17,48,2025-11-27,,0
2100,Premium,18.99,42.0,10,2,137.75,25,2026-08-17,,0
2101,Student,9.99,36.3,21,2,145.8,51,2026-06-25,,0
2102,Free,0.0,32.1,9,1,60.71,42,2026-04-17,,0
2103,Premium,18.99,48.1,38,3,321.41,0,2026-08-18,,0
2104,Premium,18.99,2.4,17,0,91.36,53,2025-09-24,,0
2105,Free,0.0,7.6,0,2,20.8,37,2026-06-09,,0
2106,Premium,18.99,26.2,26,1,149.95,33,2026-04-14,2026-07-25,1
2107,Student,9.99,16.7,18,1,173.52,43,2025-12-28,2026-06-19,1
2108,Free,0.0,29.6,23,1,216.83,47,2026-08-18,,0
2109,Premium,18.99,22.9,10,4,93.24,27,2026-01-11,,0
2110,Premium,18.99,34.3,20,0,171.15,9,2026-07-25,,0
2111,Free,0.0,31.5,10,1,279.63,30,2025-10-06,,0
2112,Premium,18.99,24.7,26,3,163.63,38,2025-12-22,,0
2113,Premium,18.99,24.0,16,3,118.27,61,2026-05-01,,0
2114,Premium,18.99,23.9,0,2,213.54,28,2025-12-19,,0
2115,Free,0.0,28.8,22,0,93.81,15,2026-05-09,,0
2116,Free,0.0,38.4,31,2,130.62,49,2026-07-21,,0
2117,Student,9.99,40.5,25,2,167.43,27,2026-08-28,,0
2118,Premium,18.99,0.0,6,0,126.49,63,2026-06-12,2026-06-14,1
2119,Student,9.99,30.3,19,2,241.84,23,2025-12-16,,0
2120,Premium,18.99,57.2,28,3,319.78,11,2026-02-07,,0
2121,Free,0.0,30.7,25,1,188.88,46,2026-05-24,,0
2122,Premium,18.99,0.0,9,1,150.05,58,2025-12-24,,0
2123,Premium,18.99,35.1,38,1,248.45,24,2026-04-12,,0
2124,Premium,18.99,30.5,28,2,221.03,30,2026-07-05,,0
2125,Premium,18.99,32.4,31,2,299.01,4,2025-12-27,,0
2126,Premium,18.99,15.1,20,1,218.73,40,2026-03-18,,0
2127,Free,0.0,67.3,31,2,256.13,0,2026-01-01,,0
2128,Premium,18.99,16.9,10,2,135.13,37,2026-02-07,2026-05-26,1
2129,Premium,18.99,31.5,26,3,269.13,45,2026-07-26,2026-08-06,1
2130,Student,9.99,38.9,13,1,191.11,51,2026-08-13,2026-08-20,1
2131,Free,0.0,28.9,20,0,93.04,37,2026-07-26,2026-08-15,1
2132,Premium,18.99,43.2,22,2,164.03,6,2026-06-11,,0
2133,Free,0.0,40.7,41,6,303.67,25,2026-06-11,,0
2134,Free,0.0,35.7,26,1,49.3,18,2025-09-30,2025-12-31,1
2135,Free,0.0,45.0,17,1,28.92,24,2025-11-19,,0
2136,Student,9.99,0.0,0,0,0.0,80,2025-10-14,,0
2137,Student,9.99,12.2,21,1,105.98,44,2026-03-11,2026-06-16,1
2138,Student,9.99,9.1,8,0,40.17,40,2026-05-06,,0
2139,Premium,18.99,25.2,32,0,136.14,40,2026-04-06,,0
2140,Student,9.99,10.0,12,1,139.06,51,2025-10-19,,0
2141,Student,9.99,16.5,26,1,72.25,47,2026-04-24,,0
2142,Premium,18.99,1.0,5,2,192.73,49,2026-01-13,2026-03-22,1
2143,Premium,18.99,57.3,42,4,262.93,7,2026-07-10,,0
2144,Free,0.0,19.9,12,2,203.89,39,2025-09-07,,0
2145,Free,0.0,20.7,11,0,0.0,54,2026-01-09,2026-05-28,1
2146,Premium,18.99,8.5,22,0,20.07,41,2025-09-13,,0
2147,Premium,18.99,20.9,18,1,130.21,46,2026-05-16,,0
2148,Student,9.99,0.0,14,1,180.26,59,2026-01-18,,0
2149,Free,0.0,5.5,3,0,0.0,58,2026-05-23,2026-06-12,1
2150,Premium,18.99,34.7,9,0,73.04,46,2026-03-14,,0
2151,Premium,18.99,30.2,23,0,18.11,59,2026-05-06,,0
2152,Student,9.99,24.7,12,2,79.7,34,2026-07-11,,0
2153,Premium,18.99,71.0,30,3,208.73,26,2026-03-23,,0
2154,Premium,18.99,21.2,19,2,117.33,10,2026-02-19,2026-05-22,1
2155,Premium,18.99,35.3,17,1,26.69,40,2026-07-05,,0
2156,Premium,18.99,7.3,16,1,20.12,30,2026-04-08,2026-04-27,1
2157,Premium,18.99,26.5,14,0,12.83,24,2026-07-28,,0
2158,Student,9.99,4.2,10,2,121.76,78,2026-01-08,,0
2159,Student,9.99,28.1,18,0,169.26,43,2026-05-09,,0
2160,Premium,18.99,43.1,28,3,254.34,35,2026-07-30,,0
