player_id,platform,monetization_tier,sessions_per_week,avg_session_minutes,levels_completed,in_game_purchases,guild_member,days_since_last_session,first_session_date,churn_date,churned
5631,Mobile,Free-to-Play,7.7,13.1,21,0.0,0,30,2025-10-05,2025-11-03,1
5632,Console,Free-to-Play,10.4,42.7,42,0.0,0,11,2026-08-10,,0
5633,PC,Free-to-Play,0.0,0.0,8,0.0,1,50,2025-11-07,,0
5634,Mobile,Free-to-Play,7.0,4.5,54,0.0,0,27,2025-09-05,,0
5635,Mobile,Occasional Spender,4.9,2.2,2,26.62,1,47,2026-08-23,2026-09-01,1
5636,PC,Free-to-Play,7.7,0.0,23,0.0,1,41,2026-01-05,,0
5637,Console,Occasional Spender,3.2,6.5,50,14.69,0,27,2025-10-16,2025-11-07,1
5638,PC,Occasional Spender,7.0,11.2,40,28.25,1,25,2025-12-22,,0
5639,Mobile,Occasional Spender,0.0,18.9,0,13.42,0,45,2025-09-09,,0
5640,Mobile,Occasional Spender,8.5,24.0,68,29.06,0,27,2026-05-23,2026-06-03,1
5641,Mobile,Free-to-Play,4.7,20.1,32,0.0,0,33,2026-01-10,,0
5642,Mobile,Free-to-Play,4.7,3.6,16,0.0,1,32,2025-11-06,,0
5643,PC,Occasional Spender,5.7,41.1,57,66.87,1,23,2026-08-06,,0
5644,PC,Free-to-Play,6.5,35.8,25,0.0,0,37,2026-02-09,2026-02-15,1
5645,Mobile,Free-to-Play,8.7,22.0,37,0.0,0,19,2025-09-15,,0
5646,PC,Free-to-Play,4.5,32.8,30,0.0,0,34,2026-03-13,,0
5647,PC,Free-to-Play,6.5,9.8,2,0.0,0,48,2025-11-07,2026-02-11,1
5648,PC,Occasional Spender,5.8,25.6,55,30.14,1,5,2025-12-04,,0
5649,Mobile,Free-to-Play,5.6,21.8,39,0.0,1,32,2026-05-25,,0
5650,Mobile,Free-to-Play,4.1,18.4,50,0.0,0,49,2026-04-18,,0
5651,Mobile,Whale,3.5,29.9,17,325.72,0,39,2026-03-05,2026-05-05,1
5652,Mobile,Free-to-Play,14.0,36.7,44,0.0,1,16,2026-03-28,,0
5653,Mobile,Occasional Spender,3.9,19.3,3,55.2,0,29,2026-01-26,,0
5654,Mobile,Free-to-Play,5.5,21.9,79,0.0,0,25,2026-01-05,2026-01-30,1
5655,Mobile,Free-to-Play,12.9,39.3,65,0.0,0,14,2026-04-03,2026-04-15,1
5656,Mobile,Free-to-Play,6.1,16.3,36,0.0,1,33,2026-01-10,,0
5657,Console,Free-to-Play,7.6,44.7,103,0.0,0,0,2026-01-03,,0
5658,PC,Free-to-Play,3.5,48.8,56,0.0,0,24,2025-09-11,,0
5659,Mobile,Free-to-Play,0.0,0.0,0,0.0,0,33,2025-11-07,2025-11-11,1
5660,Console,Free-to-Play,3.7,33.2,44,0.0,1,32,2026-02-07,,0
5661,Mobile,Free-to-Play,6.0,28.7,44,0.0,0,19,2026-06-28,,0
5662,Mobile,Free-to-Play,2.0,5.9,0,0.0,0,36,2026-05-06,,0
5663,Console,Free-to-Play,9.2,21.4,40,0.0,0,5,2026-05-03,,0
5664,Mobile,Occasional Spender,7.7,23.8,51,8.02,1,16,2026-05-19,,0
5665,Mobile,Occasional Spender,8.7,24.6,28,26.54,1,25,2025-09-20,,0
5666,Mobile,Occasional Spender,4.7,28.1,50,22.68,0,26,2026-02-18,,0
5667,PC,Free-to-Play,5.2,6.3,37,0.0,1,32,2025-09-04,2025-09-11,1
5668,PC,Free-to-Play,6.8,32.7,28,0.0,1,31,2026-07-19,,0
5669,Mobile,Free-to-Play,9.4,29.2,55,0.0,0,32,2025-12-14,,0
5670,Mobile,Occasional Spender,2.7,12.0,1,0.97,1,67,2026-01-29,,0
5671,Mobile,Whale,8.6,37.4,91,63.59,0,11,2025-11-26,,0
5672,PC,Free-to-Play,6.9,25.4,11,0.0,0,46,2026-04-11,2026-04-19,1
5673,Mobile,Free-to-Play,7.5,18.6,24,0.0,0,53,2026-02-23,2026-03-03,1
5674,Console,Occasional Spender,9.8,38.0,61,3.16,1,32,2026-04-25,,0
5675,PC,Free-to-Play,6.6,20.1,71,0.0,0,14,2025-12-20,,0
5676,Mobile,Free-to-Play,5.1,13.1,28,0.0,0,19,2026-06-22,,0
5677,PC,Free-to-Play,5.1,39.9,33,0.0,0,41,2026-01-03,,0
5678,Mobile,Occasional Spender,4.9,14.3,20,65.69,1,17,2026-03-04,,0
5679,Mobile,Free-to-Play,4.6,17.6,26,0.0,1,28,2025-11-14,2025-11-27,1
5680,Mobile,Free-to-Play,11.6,31.5,66,0.0,0,0,2026-08-18,,0
5681,Mobile,Free-to-Play,11.7,44.5,48,0.0,1,11,2026-06-26,,0
5682,PC,Free-to-Play,9.3,24.7,45,0.0,0,0,2026-01-22,,0
5683,Console,Occasional Spender,7.1,24.9,69,10.32,1,0,2026-04-17,,0
5684,Mobile,Occasional Spender,3.7,11.3,16,0.21,1,24,2026-05-19,,0
5685,Mobile,Free-to-Play,0.0,0.0,0,0.0,0,34,2025-09-25,2025-10-15,1
5686,PC,Free-to-Play,1.4,10.9,26,0.0,0,52,2025-10-05,2025-10-10,1
5687,Mobile,Occasional Spender,10.9,24.6,40,34.23,0,23,2026-07-29,,0
5688,Mobile,Occasional Spender,6.8,0.0,27,15.68,0,47,2026-02-20,2026-03-12,1
5689,Console,Free-to-Play,9.6,28.0,45,0.0,0,23,2025-12-31,,0
5690,Console,Free-to-Play,2.9,0.0,17,0.0,0,37,2025-11-20,2025-11-30,1
5691,Console,Free-to-Play,2.9,30.2,45,0.0,1,32,2026-06-19,,0
5692,Mobile,Occasional Spender,5.7,27.6,55,36.37,1,33,2025-10-25,,0
5693,Mobile,Free-to-Play,1.5,12.7,43,0.0,1,33,2026-01-04,,0
5694,Mobile,Free-to-Play,11.1,29.0,64,0.0,0,6,2025-10-15,,0
5695,Console,Occasional Spender,5.9,54.6,57,23.62,1,13,2025-12-26,,0
5696,Mobile,Free-to-Play,11.7,38.6,57,0.0,0,0,2025-10-18,2025-11-17,1
5697,Mobile,Occasional Spender,1.0,2.5,33,27.33,0,40,2026-08-21,,0
5698,Mobile,Free-to-Play,6.0,28.3,61,0.0,0,26,2026-06-10,2026-06-14,1
5699,PC,Free-to-Play,7.5,10.7,57,0.0,0,13,2026-02-18,2026-02-27,1
5700,PC,Occasional Spender,11.7,32.1,61,20.32,0,14,2026-05-13,,0
5701,PC,Whale,2.4,3.6,28,510.97,0,41,2026-06-20,,0
5702,Mobile,Whale,10.2,24.2,67,144.77,1,17,2025-12-16,2026-02-04,1
5703,PC,Occasional Spender,2.0,11.4,27,21.22,0,36,2025-09-03,,0
5704,Mobile,Free-to-Play,7.0,32.8,45,0.0,1,18,2026-02-16,,0
5705,Mobile,Free-to-Play,9.2,36.1,46,0.0,0,27,2026-01-21,,0
5706,Mobile,Free-to-Play,5.6,27.1,20,0.0,0,24,2026-01-21,2026-01-24,1
5707,PC,Occasional Spender,3.9,22.9,24,8.33,1,19,2026-04-01,,0
5708,Mobile,Free-to-Play,2.9,11.0,14,0.0,1,41,2025-12-27,,0
5709,Console,Occasional Spender,11.0,8.2,33,31.38,0,23,2025-11-10,,0
5710,Mobile,Occasional Spender,0.0,13.4,19,29.22,0,45,2026-07-21,2026-08-17,1
5711,Mobile,Whale,0.0,0.0,8,493.33,1,43,2026-05-23,,0
5712,PC,Occasional Spender,10.3,13.6,70,2.11,1,0,2026-07-01,,0
5713,PC,Free-to-Play,6.6,27.2,70,0.0,0,31,2025-11-15,,0
5714,Mobile,Free-to-Play,0.2,17.2,46,0.0,0,16,2026-01-11,2026-03-17,1
5715,PC,Whale,8.9,16.3,58,253.04,0,32,2025-12-29,,0
5716,Mobile,Free-to-Play,3.6,39.2,31,0.0,1,43,2026-01-15,,0
5717,Mobile,Free-to-Play,3.8,20.8,7,0.0,0,33,2026-02-18,,0
5718,PC,Whale,6.1,26.2,65,806.82,0,21,2025-11-06,,0
5719,PC,Free-to-Play,3.8,30.8,51,0.0,0,35,2026-07-05,,0
5720,Mobile,Free-to-Play,1.2,28.6,46,0.0,0,37,2025-12-21,,0
5721,Mobile,Free-to-Play,7.8,27.8,48,0.0,0,46,2025-10-31,,0
5722,PC,Free-to-Play,4.0,6.2,0,0.0,0,27,2026-06-17,,0
5723,Mobile,Occasional Spender,2.7,0.0,7,17.68,1,40,2025-12-16,2025-12-25,1
5724,Console,Free-to-Play,6.0,13.8,59,0.0,1,16,2026-08-06,,0
5725,PC,Free-to-Play,13.4,29.8,72,0.0,0,32,2026-07-03,,0
5726,Console,Free-to-Play,2.5,16.6,70,0.0,1,15,2026-04-11,,0
5727,Mobile,Occasional Spender,0.0,10.1,37,20.98,0,39,2025-09-01,,0
5728,Console,Occasional Spender,9.7,22.7,27,54.36,0,37,2026-04-18,,0
5729,Mobile,Free-to-Play,3.4,0.0,0,0.0,0,48,2026-03-28,2026-04-19,1
5730,Mobile,Free-to-Play,5.6,5.3,40,0.0,1,39,2025-11-24,,0
5731,Mobile,Free-to-Play,5.7,12.1,19,0.0,1,44,2025-11-13,2025-12-17,1
5732,Mobile,Free-to-Play,9.7,30.5,77,0.0,0,18,2025-12-29,,0
5733,Console,Free-to-Play,1.5,0.0,0,0.0,0,43,2026-08-20,2026-09-01,1
5734,PC,Free-to-Play,7.1,32.9,72,0.0,1,12,2025-10-17,,0
5735,PC,Free-to-Play,8.7,17.7,49,0.0,0,19,2026-05-28,,0
5736,PC,Free-to-Play,6.7,4.3,30,0.0,1,52,2026-02-28,,0
5737,PC,Free-to-Play,11.7,25.0,40,0.0,1,11,2025-12-07,,0
5738,PC,Free-to-Play,12.6,28.6,24,0.0,0,20,2026-05-18,,0
5739,Console,Free-to-Play,5.5,14.5,23,0.0,0,17,2025-12-24,,0
5740,PC,Occasional Spender,5.9,34.8,52,30.02,0,14,2026-02-28,,0
5741,PC,Free-to-Play,10.2,25.7,55,0.0,0,24,2026-07-05,,0
5742,Mobile,Free-to-Play,3.0,27.8,26,0.0,0,33,2026-06-14,2026-07-28,1
5743,Console,Whale,11.5,33.8,78,284.87,1,12,2025-11-26,,0
5744,Mobile,Free-to-Play,9.5,22.2,48,0.0,0,21,2026-08-09,,0
5745,Mobile,Occasional Spender,9.5,52.5,78,1.63,1,18,2026-04-14,,0
5746,Console,Free-to-Play,4.9,15.0,0,0.0,0,37,2026-03-02,2026-03-08,1
5747,Mobile,Occasional Spender,8.9,21.6,87,7.92,0,7,2026-04-13,,0
5748,Mobile,Free-to-Play,8.9,31.5,49,0.0,0,11,2026-04-03,,0
5749,Mobile,Free-to-Play,3.2,30.3,0,0.0,1,31,2025-09-11,,0
5750,Mobile,Occasional Spender,3.6,32.5,16,38.66,0,34,2026-08-20,2026-09-01,1
5751,Console,Occasional Spender,0.3,10.7,1,22.47,0,43,2025-09-07,,0
5752,Console,Free-to-Play,5.9,34.8,33,0.0,0,18,2025-12-11,,0
5753,Mobile,Occasional Spender,7.0,15.2,43,125.58,0,33,2025-09-30,,0
5754,Console,Free-to-Play,10.7,22.6,31,0.0,0,11,2026-01-08,,0
5755,PC,Occasional Spender,5.0,18.0,26,18.59,0,21,2025-09-21,,0
5756,Console,Occasional Spender,0.0,19.8,12,6.39,0,22,2026-08-05,,0
5757,Mobile,Free-to-Play,7.3,30.4,38,0.0,0,32,2025-12-12,,0
5758,Mobile,Occasional Spender,5.2,17.9,45,6.75,0,44,2025-12-15,,0
5759,Mobile,Whale,4.5,8.6,28,139.38,0,27,2025-09-25,,0
5760,Mobile,Occasional Spender,5.3,11.3,42,8.36,0,24,2026-08-01,2026-08-23,1
5761,PC,Free-to-Play,6.5,49.9,42,0.0,0,19,2026-02-27,,0
5762,Mobile,Occasional Spender,9.7,23.3,33,39.91,0,27,2026-02-24,2026-03-20,1
5763,PC,Free-to-Play,8.9,37.5,62,0.0,0,17,2026-07-28,,0
5764,PC,Free-to-Play,5.8,34.8,65,0.0,0,10,2026-01-16,,0
5765,Mobile,Occasional Spender,4.1,15.1,28,12.14,0,26,2026-03-09,2026-03-29,1
5766,Mobile,Free-to-Play,5.3,0.0,20,0.0,0,36,2026-03-02,,0
5767,PC,Occasional Spender,6.7,27.6,26,51.57,0,27,2025-12-25,,0
5768,Console,Free-to-Play,2.3,5.4,48,0.0,0,42,2025-12-02,,0
5769,Mobile,Free-to-Play,6.0,28.0,53,0.0,1,26,2026-01-02,,0
5770,Console,Whale,5.7,23.5,78,681.36,1,36,2026-04-13,,0
5771,Console,Free-to-Play,12.1,0.0,62,0.0,1,20,2025-09-14,,0
5772,PC,Free-to-Play,6.6,22.0,75,0.0,0,18,2026-06-15,,0
5773,Mobile,Free-to-Play,3.7,20.6,70,0.0,0,17,2026-04-29,,0
5774,PC,Free-to-Play,3.5,7.5,20,0.0,0,38,2026-03-07,2026-03-15,1
5775,Console,Free-to-Play,6.3,22.4,29,0.0,1,21,2026-05-09,,0
5776,Mobile,Free-to-Play,5.0,40.5,30,0.0,0,28,2026-04-29,,0
5777,Console,Occasional Spender,3.3,25.1,47,8.83,0,29,2025-09-27,,0
5778,Console,Whale,0.0,10.0,14,183.68,0,32,2026-07-07,,0
5779,Mobile,Occasional Spender,7.2,21.9,21,31.12,1,41,2026-02-26,,0
5780,PC,Free-to-Play,6.4,30.3,51,0.0,1,10,2026-03-13,,0
5781,PC,Occasional Spender,6.4,24.0,35,23.49,1,26,2026-07-31,,0
5782,PC,Free-to-Play,4.6,17.8,39,0.0,0,44,2026-06-19,2026-07-29,1
5783,Console,Occasional Spender,5.5,24.5,16,11.87,0,36,2026-05-24,,0
5784,Mobile,Free-to-Play,2.1,0.0,37,0.0,1,33,2026-03-13,2026-03-27,1
5785,Mobile,Occasional Spender,6.2,46.0,52,91.81,1,40,2026-04-02,,0
5786,Mobile,Free-to-Play,10.6,44.7,69,0.0,1,14,2026-01-27,,0
5787,Console,Free-to-Play,10.9,29.8,64,0.0,0,1,2026-04-16,,0
5788,Mobile,Whale,0.0,0.0,9,433.96,1,48,2025-11-19,,0
5789,Console,Free-to-Play,9.7,50.4,66,0.0,1,0,2026-04-20,,0
5790,Mobile,Occasional Spender,12.3,31.2,95,55.59,1,0,2025-10-24,,0
5791,Mobile,Occasional Spender,12.7,35.2,49,28.35,0,22,2025-09-01,,0
5792,Console,Free-to-Play,11.6,13.8,59,0.0,0,16,2025-12-31,,0
5793,PC,Free-to-Play,6.5,54.2,51,0.0,0,20,2026-07-25,,0
5794,Mobile,Free-to-Play,6.1,0.0,0,0.0,1,27,2025-10-09,2025-11-06,1
5795,Mobile,Occasional Spender,9.0,33.9,41,39.83,0,21,2025-11-06,,0
5796,Mobile,Whale,10.6,8.8,59,38.89,0,1,2026-02-09,,0
5797,Mobile,Free-to-Play,10.4,31.3,67,0.0,0,27,2026-04-29,,0
5798,Mobile,Occasional Spender,1.4,13.0,37,7.33,1,27,2025-12-15,,0
5799,PC,Free-to-Play,9.2,40.7,69,0.0,0,31,2026-01-19,,0
5800,Mobile,Free-to-Play,4.8,4.4,21,0.0,0,33,2025-11-23,,0
5801,Mobile,Occasional Spender,9.1,45.8,50,37.42,0,29,2026-01-08,,0
5802,Mobile,Occasional Spender,0.4,0.0,16,20.25,0,37,2025-11-03,,0
5803,Mobile,Free-to-Play,2.7,22.1,47,0.0,0,6,2025-09-12,,0
5804,Console,Free-to-Play,11.7,34.7,58,0.0,0,9,2025-11-30,,0
5805,Mobile,Free-to-Play,3.9,17.6,30,0.0,1,47,2026-05-07,2026-05-30,1
5806,Mobile,Free-to-Play,7.6,40.7,67,0.0,1,16,2025-10-06,,0
5807,PC,Free-to-Play,5.7,31.7,34,0.0,0,33,2025-11-03,,0
5808,Console,Occasional Spender,7.6,29.8,46,4.37,1,27,2026-03-12,,0
5809,PC,Free-to-Play,8.1,42.2,85,0.0,0,3,2026-08-10,,0
5810,Console,Free-to-Play,1.4,0.0,30,0.0,1,51,2025-09-17,,0
5811,Console,Occasional Spender,2.6,30.0,49,4.89,1,22,2026-02-15,,0
5812,PC,Free-to-Play,8.1,33.6,32,0.0,1,24,2026-04-07,,0
5813,Console,Free-to-Play,8.1,13.6,32,0.0,0,18,2026-01-22,,0
5814,Mobile,Occasional Spender,0.0,10.1,35,1.62,0,44,2026-08-06,2026-08-11,1
5815,Console,Free-to-Play,0.0,25.6,49,0.0,0,42,2025-11-03,,0
5816,Console,Free-to-Play,8.5,36.7,50,0.0,1,21,2026-06-26,,0
5817,Console,Free-to-Play,4.3,18.2,0,0.0,0,33,2026-05-29,2026-05-31,1
5818,Mobile,Free-to-Play,6.4,23.0,40,0.0,0,19,2026-02-09,,0
5819,PC,Free-to-Play,7.7,25.0,35,0.0,0,44,2026-01-01,,0
5820,Mobile,Free-to-Play,9.0,18.5,56,0.0,0,16,2026-08-26,2026-09-01,1
5821,PC,Free-to-Play,8.9,27.8,50,0.0,1,26,2026-01-31,,0
5822,Mobile,Occasional Spender,6.4,13.1,44,38.01,0,11,2026-07-05,,0
5823,PC,Free-to-Play,8.1,49.2,70,0.0,0,16,2025-09-17,,0
5824,PC,Free-to-Play,9.3,35.5,44,0.0,1,18,2026-04-17,,0
5825,Mobile,Free-to-Play,10.5,17.1,38,0.0,0,32,2026-03-05,2026-03-21,1
5826,Mobile,Whale,6.5,28.1,48,65.23,0,32,2026-01-16,,0
5827,Mobile,Free-to-Play,10.6,37.4,66,0.0,1,22,2026-07-05,,0
5828,PC,Occasional Spender,5.2,26.1,41,28.12,0,27,2026-07-02,,0
5829,PC,Free-to-Play,2.2,0.0,24,0.0,1,60,2025-09-15,,0
5830,PC,Whale,14.1,0.0,55,245.58,1,10,2026-02-03,,0
5831,Mobile,Free-to-Play,12.8,36.4,80,0.0,0,0,2026-06-10,,0
5832,Console,Free-to-Play,13.0,24.1,33,0.0,0,0,2026-01-01,,0
5833,PC,Free-to-Play,0.0,6.7,31,0.0,0,35,2025-10-10,,0
5834,Mobile,Free-to-Play,9.0,22.8,56,0.0,0,41,2025-11-26,,0
5835,Mobile,Occasional Spender,5.2,31.5,43,10.69,0,47,2026-04-07,,0
5836,Mobile,Free-to-Play,4.8,37.7,48,0.0,0,9,2026-01-02,,0
5837,Mobile,Free-to-Play,3.9,47.2,61,0.0,0,4,2025-10-09,,0
5838,Mobile,Free-to-Play,5.5,35.0,28,0.0,1,31,2026-06-01,,0
5839,Mobile,Occasional Spender,0.4,25.6,12,7.65,0,51,2025-11-16,,0
5840,Mobile,Free-to-Play,10.3,49.6,61,0.0,0,4,2025-09-01,,0
5841,Mobile,Whale,6.9,36.5,74,595.86,0,14,2026-04-28,,0
5842,Mobile,Occasional Spender,9.6,6.4,41,18.1,0,26,2025-10-11,,0
5843,Console,Free-to-Play,10.6,59.6,92,0.0,1,35,2026-08-23,,0
5844,PC,Occasional Spender,14.2,32.7,58,38.11,0,16,2026-04-17,,0
5845,Mobile,Free-to-Play,0.0,17.7,0,0.0,0,47,2026-05-23,,0
5846,PC,Free-to-Play,8.0,9.8,52,0.0,0,34,2026-08-21,,0
5847,PC,Free-to-Play,4.2,42.4,40,0.0,0,10,2026-01-24,,0
5848,Mobile,Free-to-Play,9.5,9.4,52,0.0,0,21,2026-02-20,2026-02-26,1
5849,Mobile,Free-to-Play,4.4,18.2,44,0.0,0,15,2026-04-15,,0
5850,Mobile,Free-to-Play,2.8,13.7,32,0.0,0,16,2025-10-20,2025-10-21,1
5851,PC,Occasional Spender,2.2,17.6,1,31.15,0,34,2026-06-02,,0
5852,Mobile,Free-to-Play,6.3,43.0,46,0.0,1,22,2025-11-04,,0
5853,Mobile,Free-to-Play,1.9,7.9,11,0.0,1,24,2026-01-11,,0
5854,PC,Free-to-Play,8.1,41.1,71,0.0,0,13,2025-10-08,,0
5855,Console,Free-to-Play,9.3,46.0,78,0.0,0,2,2026-08-29,,0
5856,Mobile,Occasional Spender,12.0,57.4,42,10.67,1,22,2025-09-12,,0
5857,PC,Free-to-Play,7.5,32.5,60,0.0,1,28,2026-08-31,,0
5858,Mobile,Free-to-Play,10.0,21.9,61,0.0,0,21,2025-12-14,,0
5859,PC,Free-to-Play,5.8,22.8,53,0.0,0,12,2025-11-30,,0
5860,PC,Occasional Spender,3.3,34.8,0,24.78,0,19,2026-07-03,,0
5861,PC,Free-to-Play,12.8,48.8,58,0.0,0,0,2026-08-19,,0
5862,Mobile,Occasional Spender,11.4,39.3,61,1.02,0,5,2026-08-18,,0
5863,Mobile,Free-to-Play,0.0,0.0,26,0.0,1,53,2026-07-15,,0
5864,Console,Free-to-Play,5.4,2.0,18,0.0,0,42,2026-07-07,2026-07-25,1
5865,Mobile,Free-to-Play,4.9,29.8,27,0.0,1,21,2025-09-12,,0
5866,Console,Free-to-Play,7.3,38.1,64,0.0,0,18,2026-06-19,,0
5867,Mobile,Free-to-Play,4.0,0.0,0,0.0,1,51,2025-11-11,2025-11-25,1
5868,Mobile,Free-to-Play,8.5,38.1,64,0.0,1,14,2026-08-09,,0
5869,Mobile,Free-to-Play,2.8,0.0,13,0.0,1,36,2026-01-05,,0
5870,Mobile,Free-to-Play,5.4,39.0,33,0.0,1,20,2026-03-19,,0
5871,Console,Free-to-Play,3.4,24.9,46,0.0,0,24,2026-02-15,,0
5872,Mobile,Free-to-Play,2.7,9.4,51,0.0,0,36,2025-11-18,2025-11-27,1
5873,PC,Free-to-Play,9.7,35.9,79,0.0,0,36,2026-06-16,,0
5874,PC,Free-to-Play,5.5,21.9,17,0.0,0,38,2026-08-30,,0
5875,Console,Free-to-Play,5.4,24.5,11,0.0,0,45,2026-06-12,2026-06-23,1
5876,PC,Occasional Spender,2.2,4.1,14,27.37,1,42,2025-11-11,,0
5877,Console,Free-to-Play,6.0,29.7,68,0.0,0,10,2026-01-28,,0
5878,Console,Free-to-Play,2.0,20.2,8,0.0,0,28,2025-09-28,,0
5879,Mobile,Free-to-Play,4.4,28.0,46,0.0,0,33,2025-10-31,,0
5880,Console,Whale,1.0,27.0,10,91.43,0,54,2026-07-07,,0
5881,Console,Free-to-Play,4.1,17.3,11,0.0,1,3,2026-08-10,,0
5882,Mobile,Free-to-Play,8.7,29.7,21,0.0,0,46,2026-08-24,,0
5883,PC,Free-to-Play,6.7,7.3,20,0.0,0,36,2026-06-23,,0
5884,Mobile,Free-to-Play,15.7,17.3,68,0.0,0,16,2026-03-10,,0
5885,PC,Occasional Spender,5.3,29.1,63,6.01,1,4,2026-08-25,,0
5886,Mobile,Free-to-Play,9.5,24.4,42,0.0,0,25,2025-10-18,2025-12-27,1
5887,PC,Free-to-Play,10.9,24.8,60,0.0,0,29,2026-03-10,,0
5888,Mobile,Free-to-Play,9.1,21.2,65,0.0,1,0,2025-12-06,,0
5889,PC,Whale,10.7,38.6,53,794.73,0,0,2025-10-17,,0
5890,Mobile,Occasional Spender,12.1,36.5,57,8.8,1,15,2026-08-19,,0
5891,PC,Occasional Spender,2.3,0.4,27,18.92,0,39,2026-03-26,2026-06-06,1
5892,Mobile,Occasional Spender,2.5,0.0,35,39.78,1,51,2025-12-29,2026-01-26,1
5893,PC,Occasional Spender,0.8,6.4,14,58.33,1,39,2025-09-02,2025-09-19,1
5894,Mobile,Free-to-Play,1.3,33.4,34,0.0,1,19,2025-11-06,,0
5895,Mobile,Free-to-Play,8.9,37.0,63,0.0,0,20,2026-06-13,,0
5896,Mobile,Free-to-Play,3.4,10.6,42,0.0,0,38,2026-05-25,,0
5897,Console,Free-to-Play,1.8,18.3,49,0.0,1,25,2025-11-13,,0
5898,Mobile,Occasional Spender,5.9,27.1,22,3.43,1,38,2026-01-05,,0
5899,PC,Free-to-Play,0.0,0.0,8,0.0,0,34,2026-06-01,2026-06-15,1
5900,Mobile,Free-to-Play,12.7,40.6,82,0.0,0,6,2026-03-04,,0
5901,PC,Free-to-Play,6.2,32.0,27,0.0,1,35,2025-09-26,,0
5902,Mobile,Free-to-Play,8.0,21.1,54,0.0,0,20,2026-06-17,,0
5903,Mobile,Free-to-Play,10.6,51.9,91,0.0,1,8,2026-05-03,,0
5904,Mobile,Free-to-Play,7.0,53.8,46,0.0,0,0,2025-10-06,,0
5905,Mobile,Free-to-Play,4.8,8.8,51,0.0,1,21,2025-12-29,2026-02-03,1
5906,Mobile,Free-to-Play,6.0,17.4,28,0.0,0,25,2026-06-11,,0
5907,Mobile,Free-to-Play,7.4,35.7,58,0.0,0,31,2026-05-19,,0
5908,PC,Free-to-Play,10.5,32.7,60,0.0,0,16,2025-10-29,,0
5909,Console,Occasional Spender,4.6,0.0,45,19.47,0,26,2026-05-21,2026-05-23,1
5910,Mobile,Free-to-Play,0.5,15.2,25,0.0,0,32,2025-12-18,,0
5911,Console,Free-to-Play,7.6,24.1,47,0.0,0,31,2026-03-04,2026-04-05,1
5912,Mobile,Occasional Spender,2.1,9.0,0,35.44,0,39,2026-06-12,2026-06-18,1
5913,Mobile,Occasional Spender,5.8,17.9,39,63.48,0,27,2026-04-19,2026-05-09,1
5914,Mobile,Free-to-Play,9.2,28.1,82,0.0,0,23,2025-12-15,,0
5915,Mobile,Free-to-Play,8.8,31.0,38,0.0,1,23,2025-11-12,,0
5916,Mobile,Free-to-Play,11.5,32.0,48,0.0,1,18,2026-08-22,,0
5917,Console,Occasional Spender,2.9,1.0,7,9.98,1,16,2025-10-05,,0
5918,PC,Free-to-Play,5.1,45.4,87,0.0,0,15,2026-06-06,,0
5919,PC,Occasional Spender,2.4,19.1,30,22.27,1,25,2026-01-07,,0
5920,Mobile,Occasional Spender,3.4,26.7,59,29.37,1,44,2026-05-19,,0
5921,Mobile,Free-to-Play,7.6,1.0,33,0.0,0,32,2026-05-26,,0
5922,PC,Free-to-Play,6.5,30.0,58,0.0,1,23,2025-10-11,,0
5923,Mobile,Occasional Spender,4.9,28.9,45,40.18,1,20,2025-12-19,,0
5924,Mobile,Occasional Spender,4.0,20.1,70,29.97,0,6,2025-10-01,,0
5925,Mobile,Occasional Spender,6.0,15.8,16,11.54,1,17,2026-08-24,,0
5926,Mobile,Free-to-Play,5.0,0.0,37,0.0,0,31,2026-05-25,2026-06-09,1
5927,PC,Occasional Spender,3.0,38.4,37,17.29,1,26,2026-08-14,,0
5928,Mobile,Occasional Spender,12.3,38.6,61,8.19,0,11,2026-03-11,,0
5929,Mobile,Whale,2.6,22.9,22,66.73,0,33,2026-03-16,,0
5930,Console,Free-to-Play,9.6,22.1,19,0.0,1,33,2025-09-07,,0
5931,Console,Free-to-Play,6.7,42.1,67,0.0,1,0,2026-06-08,,0
5932,Mobile,Free-to-Play,12.6,29.2,57,0.0,0,0,2025-12-31,2026-01-03,1
5933,Mobile,Occasional Spender,8.3,22.9,12,2.53,0,29,2025-09-03,,0
5934,PC,Occasional Spender,3.2,30.4,34,23.54,1,25,2026-08-06,,0
5935,Mobile,Free-to-Play,3.0,15.8,37,0.0,0,43,2026-03-22,,0
5936,Mobile,Free-to-Play,6.5,52.0,50,0.0,0,0,2026-04-11,,0
5937,Mobile,Free-to-Play,2.4,2.7,59,0.0,0,33,2026-08-22,,0
5938,Mobile,Free-to-Play,3.9,0.0,46,0.0,1,53,2026-03-31,,0
5939,Console,Occasional Spender,9.1,43.8,73,20.31,1,11,2026-05-31,,0
5940,PC,Free-to-Play,0.0,0.7,28,0.0,0,40,2026-05-12,,0
5941,Console,Free-to-Play,11.5,41.9,39,0.0,1,30,2026-06-15,,0
5942,PC,Occasional Spender,9.0,49.5,81,30.54,1,14,2026-02-23,,0
5943,PC,Free-to-Play,7.9,45.0,75,0.0,1,14,2026-04-08,,0
5944,PC,Free-to-Play,10.1,52.7,90,0.0,1,0,2025-12-06,,0
5945,PC,Free-to-Play,4.8,11.3,28,0.0,0,33,2026-04-24,,0
5946,Mobile,Free-to-Play,5.0,5.3,38,0.0,1,8,2025-12-22,2025-12-28,1
